game_date,season,match_up,away_team,home_team,away_min_p,away_max_p,away_weighted_avg_price,away_last_traded_price,home_min_p,home_max_p,home_weighted_avg_price,home_last_traded_price,home_line
2017-10-18,2017-18,Portland Trail Blazers @ Phoenix Suns,Portland Trail Blazers,Phoenix Suns,1.01,1.9,1.24,1.82,1.8,100,2.27,2.24,2
2017-10-19,2017-18,Chicago Bulls @ Toronto Raptors,Chicago Bulls,Toronto Raptors,8.2,1000,28.71,10.5,1.01,1.13,1.06,1.11,-13
2017-10-20,2017-18,Cleveland Cavaliers @ Milwaukee Bucks,Cleveland Cavaliers,Milwaukee Bucks,1.01,2.14,1.57,1.99,1.59,7.2,2.29,2.04,1.5
2017-10-19,2017-18,Los Angeles Clippers @ Los Angeles Lakers,Los Angeles Clippers,Los Angeles Lakers,1.01,1.56,1.4,1.44,2.8,110,3.39,3.2,6.5
2017-10-19,2017-18,New York Knicks @ Oklahoma City Thunder,New York Knicks,Oklahoma City Thunder,7.6,8.8,8.38,8.2,1.01,1.3,1.06,1.14,-13
2017-10-20,2017-18,Atlanta Hawks @ Charlotte Hornets,Atlanta Hawks,Charlotte Hornets,1.27,34,2.03,2.76,1.01,2.9,1.57,1.57,-5
2017-10-20,2017-18,Portland Trail Blazers @ Indiana Pacers,Portland Trail Blazers,Indiana Pacers,1.01,1.7,1.07,1.53,2.6,3.05,2.92,2.94,5
2017-10-20,2017-18,Boston Celtics @ Philadelphia 76ers,Boston Celtics,Philadelphia 76ers,1.01,5,1.99,2.36,1.33,350,2.02,1.7,-3
2017-10-20,2017-18,Detroit Pistons @ Washington Wizards,Detroit Pistons,Washington Wizards,1.72,3.6,2.46,3.6,1.01,2.06,1.45,1.39,-5.5
2017-10-20,2017-18,Orlando Magic @ Brooklyn Nets,Orlando Magic,Brooklyn Nets,1.7,2.64,2.11,2.22,1.01,1.91,1.32,1.84,-2
2017-10-20,2017-18,Golden State Warriors @ New Orleans Pelicans,Golden State Warriors,New Orleans Pelicans,1.01,2.36,1.17,1.23,2,8.6,4.19,5.2,9
2017-10-20,2017-18,Utah Jazz @ Minnesota Timberwolves,Utah Jazz,Minnesota Timberwolves,1.63,100,2.87,2.82,1.01,2.5,1.23,1.55,-4.5
2017-10-20,2017-18,Sacramento Kings @ Dallas Mavericks,Sacramento Kings,Dallas Mavericks,1.01,4.5,1.67,2.98,1.28,9,1.86,1.48,-5.5
2017-10-20,2017-18,Los Angeles Lakers @ Phoenix Suns,Los Angeles Lakers,Phoenix Suns,1.01,3.3,1.19,2.5,1.37,5.7,1.66,1.63,-3.5
2017-10-21,2017-18,Philadelphia 76ers @ Toronto Raptors,Philadelphia 76ers,Toronto Raptors,4,350,6.15,4.9,1.02,1.32,1.25,1.26,-9
2017-10-21,2017-18,San Antonio Spurs @ Chicago Bulls,San Antonio Spurs,Chicago Bulls,1.17,1.35,1.2,1.19,5.1,6.4,5.59,5.8,9.5
2017-10-21,2017-18,Orlando Magic @ Cleveland Cavaliers,Orlando Magic,Cleveland Cavaliers,1.01,8.8,2.11,8.2,1.13,26,1.56,1.15,-12
2017-10-21,2017-18,Dallas Mavericks @ Houston Rockets,Dallas Mavericks,Houston Rockets,5.3,9.4,8.11,8,1.06,1.2,1.14,1.14,-11.5
2017-10-21,2017-18,Golden State Warriors @ Memphis Grizzlies,Golden State Warriors,Memphis Grizzlies,1.2,5.2,1.31,1.28,1.03,4.8,1.48,4.7,8.5
2017-10-21,2017-18,Indiana Pacers @ Miami Heat,Indiana Pacers,Miami Heat,3.45,5.8,4.86,5.1,1.01,1.4,1.18,1.26,-9.5
2017-10-21,2017-18,Detroit Pistons @ New York Knicks,Detroit Pistons,New York Knicks,1.01,2.6,1.76,1.87,1.17,2.6,1.99,2.12,2.5
2017-10-21,2017-18,Portland Trail Blazers @ Milwaukee Bucks,Portland Trail Blazers,Milwaukee Bucks,1.36,2.8,2.17,2.42,1.01,3.1,1.64,1.71,-3.5
2017-10-21,2017-18,Sacramento Kings @ Denver Nuggets,Sacramento Kings,Denver Nuggets,5,13.5,7.14,7.4,1.02,1.3,1.17,1.16,-11
2017-10-21,2017-18,Oklahoma City Thunder @ Utah Jazz,Oklahoma City Thunder,Utah Jazz,1.4,21,1.63,1.57,1.01,3.05,1.74,2.7,4.5
2017-10-21,2017-18,Phoenix Suns @ Los Angeles Clippers,Phoenix Suns,Los Angeles Clippers,8.2,17.5,13.17,10.5,1.05,1.18,1.1,1.1,-17.5
2017-10-22,2017-18,Atlanta Hawks @ Brooklyn Nets,Atlanta Hawks,Brooklyn Nets,1.68,26,3.41,2.12,1.06,2.2,1.58,1.9,-11.5
2017-10-22,2017-18,Minnesota Timberwolves @ Oklahoma City Thunder,Minnesota Timberwolves,Oklahoma City Thunder,1.04,2.8,1.87,2.74,1.4,8.4,1.88,1.55,-4
2017-10-22,2017-18,New Orleans Pelicans @ Los Angeles Lakers,New Orleans Pelicans,Los Angeles Lakers,1.01,2.7,1.19,1.51,1.38,50,2.97,2.94,5
2017-10-23,2017-18,Atlanta Hawks @ Miami Heat,Atlanta Hawks,Miami Heat,3,100,7.47,6.2,1.03,1.47,1.16,1.19,-11
2017-10-23,2017-18,Philadelphia 76ers @ Detroit Pistons,Philadelphia 76ers,Detroit Pistons,1.07,2.62,1.62,2.6,1.62,12,1.76,1.64,-3.5
2017-10-23,2017-18,Charlotte Hornets @ Milwaukee Bucks,Charlotte Hornets,Milwaukee Bucks,2.38,100,3.7,3.6,1.02,1.75,1.36,1.39,-7
2017-10-23,2017-18,Golden State Warriors @ Dallas Mavericks,Golden State Warriors,Dallas Mavericks,1.01,1.25,1.08,1.11,5.9,100,11.27,10.5,13.5
2017-10-23,2017-18,Memphis Grizzlies @ Houston Rockets,Memphis Grizzlies,Houston Rockets,1.01,15.5,2.2,4.3,1.06,50,1.3,1.31,-8
2017-10-23,2017-18,Toronto Raptors @ San Antonio Spurs,Toronto Raptors,San Antonio Spurs,1.33,2.82,2.34,2.38,1.03,3.6,1.72,1.72,-3
2017-10-23,2017-18,Sacramento Kings @ Phoenix Suns,Sacramento Kings,Phoenix Suns,1.7,34,1.86,1.78,1.02,2.56,1.65,2.28,3
2017-10-23,2017-18,Washington Wizards @ Denver Nuggets,Washington Wizards,Denver Nuggets,1.01,3.9,1.79,2.78,1.31,110,1.62,1.56,-4.5
2017-10-24,2017-18,Chicago Bulls @ Cleveland Cavaliers,Chicago Bulls,Cleveland Cavaliers,4.4,15.5,11.22,13.5,1.01,1.3,1.07,1.08,-15
2017-10-24,2017-18,Brooklyn Nets @ Orlando Magic,Brooklyn Nets,Orlando Magic,1.35,3.85,2.38,2.82,1.04,4.2,1.58,1.55,-5
2017-10-24,2017-18,New York Knicks @ Boston Celtics,New York Knicks,Boston Celtics,3.6,6.4,4.01,3.75,1.02,1.4,1.18,1.36,-7.5
2017-10-24,2017-18,Indiana Pacers @ Minnesota Timberwolves,Indiana Pacers,Minnesota Timberwolves,1.01,8.2,2.44,6,1.14,6,1.27,1.22,-12.5
2017-10-24,2017-18,New Orleans Pelicans @ Portland Trail Blazers,New Orleans Pelicans,Portland Trail Blazers,2,17.5,3.21,2.8,1.01,2,1.41,1.56,-4.5
2017-10-24,2017-18,Utah Jazz @ Los Angeles Clippers,Utah Jazz,Los Angeles Clippers,2.6,26,4.05,2.86,1.02,1.64,1.41,1.54,-5
2017-10-25,2017-18,Denver Nuggets @ Charlotte Hornets,Denver Nuggets,Charlotte Hornets,1.77,34,1.94,1.8,1.03,2.32,1.77,2.28,2.5
2017-10-25,2017-18,Minnesota Timberwolves @ Detroit Pistons,Minnesota Timberwolves,Detroit Pistons,1.89,13,2.3,2.26,1.02,2.14,1.8,1.76,1.5
2017-10-25,2017-18,Houston Rockets @ Philadelphia 76ers,Houston Rockets,Philadelphia 76ers,1.5,34,1.78,1.66,1.02,4.2,2.17,2.48,3
2017-10-25,2017-18,Cleveland Cavaliers @ Brooklyn Nets,Cleveland Cavaliers,Brooklyn Nets,1.15,5.3,1.54,1.33,1.01,4.6,2.03,4.1,7
2017-10-25,2017-18,San Antonio Spurs @ Miami Heat,San Antonio Spurs,Miami Heat,1.01,2.16,1.37,1.63,2.44,50,3.37,2.58,3.5
2017-10-25,2017-18,Indiana Pacers @ Oklahoma City Thunder,Indiana Pacers,Oklahoma City Thunder,7,11,8.62,8.4,1.01,1.14,1.09,1.14,-13
2017-10-25,2017-18,Memphis Grizzlies @ Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,1.47,21,1.92,1.67,1.01,2.66,1.68,2.52,3.5
2017-10-25,2017-18,Utah Jazz @ Phoenix Suns,Utah Jazz,Phoenix Suns,1.33,3,1.46,1.34,1.02,3.85,2.46,3.85,7
2017-10-25,2017-18,Washington Wizards @ Los Angeles Lakers,Washington Wizards,Los Angeles Lakers,1.05,8.6,1.45,1.46,1.07,21,3.27,3.2,5.5
2017-10-25,2017-18,Toronto Raptors @ Golden State Warriors,Toronto Raptors,Golden State Warriors,1.31,120,6.46,8.2,1.01,2,1.14,1.13,-12.5
2017-10-26,2017-18,Atlanta Hawks @ Chicago Bulls,Atlanta Hawks,Chicago Bulls,1.78,6,2.26,2.26,1.01,2.4,1.75,1.79,-2
2017-10-26,2017-18,Dallas Mavericks @ Memphis Grizzlies,Dallas Mavericks,Memphis Grizzlies,2.42,5,4.04,4,1.02,1.65,1.27,1.33,-8
2017-10-26,2017-18,Boston Celtics @ Milwaukee Bucks,Boston Celtics,Milwaukee Bucks,1.01,3.5,2.4,2.7,1.36,6,1.68,1.59,-4.5
2017-10-26,2017-18,Los Angeles Clippers @ Portland Trail Blazers,Los Angeles Clippers,Portland Trail Blazers,1.01,6,1.93,2.1,1.1,3.8,2.39,1.9,-2.5
2017-10-26,2017-18,New Orleans Pelicans @ Sacramento Kings,New Orleans Pelicans,Sacramento Kings,1.01,6.6,1.94,2,1.15,110,2.02,1.97,-1.5
2017-10-27,2017-18,Houston Rockets @ Charlotte Hornets,Houston Rockets,Charlotte Hornets,1.04,2.18,1.59,1.71,1.75,15,2.66,2.44,3
2017-10-27,2017-18,San Antonio Spurs @ Orlando Magic,San Antonio Spurs,Orlando Magic,1.47,400,3.36,1.52,1.05,3.1,2.21,2.98,4.5
2017-10-27,2017-18,Denver Nuggets @ Atlanta Hawks,Denver Nuggets,Atlanta Hawks,1.03,1.5,1.19,1.39,2.86,11,3.57,3.6,7
2017-10-27,2017-18,Brooklyn Nets @ New York Knicks,Brooklyn Nets,New York Knicks,1.54,5.2,2.24,2.24,1.01,2.3,1.45,1.79,-2.5
2017-10-27,2017-18,Oklahoma City Thunder @ Minnesota Timberwolves,Oklahoma City Thunder,Minnesota Timberwolves,1.29,13.5,1.89,1.8,1.01,4.2,1.55,2.26,2
2017-10-27,2017-18,Washington Wizards @ Golden State Warriors,Washington Wizards,Golden State Warriors,1.34,34,3.55,8,1.02,3,1.29,1.15,-12
2017-10-27,2017-18,Toronto Raptors @ Los Angeles Lakers,Toronto Raptors,Los Angeles Lakers,1.02,3.35,1.4,1.46,1.4,12,3.07,3.2,6
2017-10-28,2017-18,Cleveland Cavaliers @ New Orleans Pelicans,Cleveland Cavaliers,New Orleans Pelicans,1.56,44,1.94,1.77,1.01,2.76,1.48,2.28,2.5
2017-10-28,2017-18,Boston Celtics @ Miami Heat,Boston Celtics,Miami Heat,1.01,2.3,1.53,1.94,1.75,6,2.25,2.08,1
2017-10-28,2017-18,Oklahoma City Thunder @ Chicago Bulls,Oklahoma City Thunder,Chicago Bulls,1.01,1.34,1.26,1.31,4.1,5,4.53,4.3,8.5
2017-10-28,2017-18,Houston Rockets @ Memphis Grizzlies,Houston Rockets,Memphis Grizzlies,1.5,100,2.15,2.22,1.03,2.26,1.79,1.81,-2.5
2017-10-28,2017-18,Philadelphia 76ers @ Dallas Mavericks,Philadelphia 76ers,Dallas Mavericks,1.03,2.12,1.78,1.95,1.72,8.6,2.06,2.04,1
2017-10-28,2017-18,Los Angeles Lakers @ Utah Jazz,Los Angeles Lakers,Utah Jazz,5.8,13.5,6.57,6.2,1.01,1.23,1.11,1.21,-11
2017-10-28,2017-18,Phoenix Suns @ Portland Trail Blazers,Phoenix Suns,Portland Trail Blazers,4.1,8.6,7.08,7.2,1.01,1.35,1.16,1.16,-11.5
2017-10-28,2017-18,Detroit Pistons @ Los Angeles Clippers,Detroit Pistons,Los Angeles Clippers,1.02,12,1.97,3.9,1.13,100,1.46,1.33,-8.5
2017-10-29,2017-18,Milwaukee Bucks @ Atlanta Hawks,Milwaukee Bucks,Atlanta Hawks,1.01,1.57,1.12,1.46,2.78,3.2,3,3.2,5.5
2017-10-29,2017-18,San Antonio Spurs @ Indiana Pacers,San Antonio Spurs,Indiana Pacers,1.06,2.12,1.58,1.4,1.13,3.95,3.25,3.5,7
2017-10-29,2017-18,Washington Wizards @ Sacramento Kings,Washington Wizards,Sacramento Kings,1.02,1.55,1.38,1.38,2.9,11,3.69,3.65,4.5
2017-10-29,2017-18,Denver Nuggets @ Brooklyn Nets,Denver Nuggets,Brooklyn Nets,1.11,2.36,1.73,1.52,1.8,3.55,2.76,2.98,4.5
2017-10-29,2017-18,Orlando Magic @ Charlotte Hornets,Orlando Magic,Charlotte Hornets,2.4,11,2.53,2.64,1.01,1.7,1.51,1.63,-5
2017-10-29,2017-18,New York Knicks @ Cleveland Cavaliers,New York Knicks,Cleveland Cavaliers,1.04,6.6,3.25,6.4,1.15,26,1.49,1.18,-10.5
2017-10-29,2017-18,Detroit Pistons @ Golden State Warriors,Detroit Pistons,Golden State Warriors,1.02,14,3.07,10,1.04,34,1.18,1.1,-14.5
2017-10-30,2017-18,San Antonio Spurs @ Boston Celtics,San Antonio Spurs,Boston Celtics,1.85,100,3.03,2.58,1.01,2.14,1.38,1.62,-3.5
2017-10-30,2017-18,Minnesota Timberwolves @ Miami Heat,Minnesota Timberwolves,Miami Heat,1.01,3.3,1.4,1.68,1.46,6,2.01,2.42,3
2017-10-30,2017-18,Denver Nuggets @ New York Knicks,Denver Nuggets,New York Knicks,1.47,12,1.75,1.57,1.01,2.8,1.55,2.72,4
2017-10-30,2017-18,Philadelphia 76ers @ Houston Rockets,Philadelphia 76ers,Houston Rockets,1.01,3.75,1.96,3.75,1.36,5.8,1.71,1.36,-7.5
2017-10-30,2017-18,Charlotte Hornets @ Memphis Grizzlies,Charlotte Hornets,Memphis Grizzlies,1.03,6.4,3.02,2.84,1.1,13.5,1.55,1.55,-5
2017-10-30,2017-18,Orlando Magic @ New Orleans Pelicans,Orlando Magic,New Orleans Pelicans,1.01,4.5,2.82,3.75,1.26,1000,2.02,1.36,-7.5
2017-10-30,2017-18,Dallas Mavericks @ Utah Jazz,Dallas Mavericks,Utah Jazz,1.59,4.3,4.02,4.3,1.03,2.04,1.3,1.31,-8
2017-10-30,2017-18,Toronto Raptors @ Portland Trail Blazers,Toronto Raptors,Portland Trail Blazers,1.01,3,1.29,2.6,1.59,300,1.99,1.6,-4
2017-10-30,2017-18,Golden State Warriors @ Los Angeles Clippers,Golden State Warriors,Los Angeles Clippers,1.01,1.55,1.19,1.45,2.44,75,4.28,3.25,5
2017-10-31,2017-18,Sacramento Kings @ Indiana Pacers,Sacramento Kings,Indiana Pacers,2.86,48,3.32,3.3,1.01,1.53,1.09,1.44,-5.5
2017-10-31,2017-18,Phoenix Suns @ Brooklyn Nets,Phoenix Suns,Brooklyn Nets,1.01,7.4,1.39,2.82,1.19,110,1.75,1.54,-4
2017-10-31,2017-18,Oklahoma City Thunder @ Milwaukee Bucks,Oklahoma City Thunder,Milwaukee Bucks,1.01,1.94,1.34,1.77,2.04,7.4,2.73,2.24,1.5
2017-10-31,2017-18,Detroit Pistons @ Los Angeles Lakers,Detroit Pistons,Los Angeles Lakers,1.55,10.5,1.99,1.65,1.01,2.7,1.4,2.54,4
2017-11-01,2017-18,Milwaukee Bucks @ Charlotte Hornets,Milwaukee Bucks,Charlotte Hornets,1.7,3,2.48,2.58,1.01,2.8,1.62,1.63,-4
2017-11-01,2017-18,Indiana Pacers @ Cleveland Cavaliers,Indiana Pacers,Cleveland Cavaliers,1.01,7.4,2.7,5.7,1.17,6,1.29,1.21,-10.5
2017-11-01,2017-18,Atlanta Hawks @ Philadelphia 76ers,Atlanta Hawks,Philadelphia 76ers,2,4.5,4.03,3.8,1.09,2.2,1.33,1.36,-8.5
2017-11-01,2017-18,Phoenix Suns @ Washington Wizards,Phoenix Suns,Washington Wizards,1.02,15,5.65,6.8,1.05,2.92,1.16,1.17,-13.5
2017-11-01,2017-18,Sacramento Kings @ Boston Celtics,Sacramento Kings,Boston Celtics,8,12,8.99,8,1.03,1.2,1.13,1.14,-12.5
2017-11-01,2017-18,Chicago Bulls @ Miami Heat,Chicago Bulls,Miami Heat,2,7.4,5.4,5.6,1.05,1.9,1.17,1.22,-10
2017-11-01,2017-18,Houston Rockets @ New York Knicks,Houston Rockets,New York Knicks,1.01,1.74,1.4,1.47,2.3,1000,4.73,3.2,5
2017-11-01,2017-18,Orlando Magic @ Memphis Grizzlies,Orlando Magic,Memphis Grizzlies,1.01,3.7,2.15,2.28,1.33,110,1.81,1.77,-3
2017-11-01,2017-18,Minnesota Timberwolves @ New Orleans Pelicans,Minnesota Timberwolves,New Orleans Pelicans,1.04,2.28,1.9,2.18,1.8,11,2.66,1.85,-2
2017-11-01,2017-18,Toronto Raptors @ Denver Nuggets,Toronto Raptors,Denver Nuggets,2.04,21,2.87,2.16,1.01,1.96,1.2,1.85,-2
2017-11-01,2017-18,Portland Trail Blazers @ Utah Jazz,Portland Trail Blazers,Utah Jazz,1.13,110,2.05,2.42,1.02,3.15,1.88,1.71,-4
2017-11-01,2017-18,Dallas Mavericks @ Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers,3.35,8.8,5.39,6.2,1.01,1.4,1.07,1.18,-9
2017-11-02,2017-18,Golden State Warriors @ San Antonio Spurs,Golden State Warriors,San Antonio Spurs,1.01,3,1.35,1.31,1.49,7.2,3.11,4.1,8.5
2017-11-02,2017-18,Los Angeles Lakers @ Portland Trail Blazers,Los Angeles Lakers,Portland Trail Blazers,1.47,12,2.65,3.15,1.01,3,1.41,1.45,-6
2017-11-03,2017-18,Chicago Bulls @ Orlando Magic,Chicago Bulls,Orlando Magic,1.01,4.5,1.12,3.95,1.29,100,2.81,1.34,-7
2017-11-03,2017-18,Milwaukee Bucks @ Detroit Pistons,Milwaukee Bucks,Detroit Pistons,1.63,9.2,2.22,2.14,1.01,2.16,1.28,1.87,-2
2017-11-03,2017-18,Cleveland Cavaliers @ Washington Wizards,Cleveland Cavaliers,Washington Wizards,1.01,2.62,1.48,2.34,1.62,15,1.97,1.75,-3.5
2017-11-03,2017-18,Indiana Pacers @ Philadelphia 76ers,Indiana Pacers,Philadelphia 76ers,1.65,7.2,3.35,2.86,1.01,2.5,1.45,1.53,-5
2017-11-03,2017-18,Phoenix Suns @ New York Knicks,Phoenix Suns,New York Knicks,2.5,12.5,3.84,2.76,1.03,1.67,1.26,1.56,-4
2017-11-03,2017-18,Houston Rockets @ Atlanta Hawks,Houston Rockets,Atlanta Hawks,1.02,1.34,1.12,1.25,3.95,4.8,4.45,4.7,9
2017-11-03,2017-18,New Orleans Pelicans @ Dallas Mavericks,New Orleans Pelicans,Dallas Mavericks,1.01,1.62,1.07,1.61,2.62,100,2.97,2.64,4.5
2017-11-03,2017-18,Charlotte Hornets @ San Antonio Spurs,Charlotte Hornets,San Antonio Spurs,1.74,12,2.65,2.78,1.01,2.46,1.54,1.55,-5
2017-11-03,2017-18,Miami Heat @ Denver Nuggets,Miami Heat,Denver Nuggets,1.21,3.2,1.68,3.1,1.09,3,1.48,1.47,-5.5
2017-11-03,2017-18,Toronto Raptors @ Utah Jazz,Toronto Raptors,Utah Jazz,1.01,2.22,1.93,2.2,1.74,17.5,1.98,1.83,-1.5
2017-11-03,2017-18,Brooklyn Nets @ Los Angeles Lakers,Brooklyn Nets,Los Angeles Lakers,2.28,17.5,3.02,2.36,1.01,1.82,1.38,1.71,-3
2017-11-03,2017-18,Boston Celtics @ Oklahoma City Thunder,Boston Celtics,Oklahoma City Thunder,1.01,14,2.09,3.25,1.05,1000,2.74,1.44,-5.5
2017-11-03,2017-18,Memphis Grizzlies @ Los Angeles Clippers,Memphis Grizzlies,Los Angeles Clippers,1.02,3.3,2.1,2.96,1.41,17.5,2.05,1.5,-5.5
2017-11-04,2017-18,Sacramento Kings @ Detroit Pistons,Sacramento Kings,Detroit Pistons,3.85,21,4.8,4.5,1.01,1.36,1.24,1.27,-8.5
2017-11-04,2017-18,New Orleans Pelicans @ Chicago Bulls,New Orleans Pelicans,Chicago Bulls,1.13,3.3,1.53,1.51,1.61,8,2.88,3.05,5.5
2017-11-04,2017-18,Dallas Mavericks @ Minnesota Timberwolves,Dallas Mavericks,Minnesota Timberwolves,7.2,26,7.89,7.6,1.02,1.2,1.14,1.14,-11
2017-11-04,2017-18,Golden State Warriors @ Denver Nuggets,Golden State Warriors,Denver Nuggets,1.01,1.6,1.16,1.28,3,100,6.17,4.8,9
2017-11-05,2017-18,Atlanta Hawks @ Cleveland Cavaliers,Atlanta Hawks,Cleveland Cavaliers,1.01,10.5,1.99,7.2,1.1,250,1.65,1.15,-12
2017-11-04,2017-18,Miami Heat @ Los Angeles Clippers,Miami Heat,Los Angeles Clippers,1.01,3.35,1.48,2.98,1.19,9.4,2.01,1.5,-5.5
2017-11-05,2017-18,Boston Celtics @ Orlando Magic,Boston Celtics,Orlando Magic,1.02,1.84,1.51,1.61,2.36,6,2.66,2.52,3.5
2017-11-05,2017-18,Washington Wizards @ Toronto Raptors,Washington Wizards,Toronto Raptors,1.01,3.75,1.64,3.4,1.38,50,1.8,1.41,-7
2017-11-05,2017-18,Phoenix Suns @ San Antonio Spurs,Phoenix Suns,San Antonio Spurs,3.85,1000,15.84,5.6,1.02,1.53,1.2,1.23,-10
2017-11-05,2017-18,Utah Jazz @ Houston Rockets,Utah Jazz,Houston Rockets,3,21,3.33,3.2,1.02,1.54,1.25,1.45,-6.5
2017-11-05,2017-18,Indiana Pacers @ New York Knicks,Indiana Pacers,New York Knicks,1.03,2.3,1.76,1.94,1.01,34,1.54,2.08,-1
2017-11-05,2017-18,Charlotte Hornets @ Minnesota Timberwolves,Charlotte Hornets,Minnesota Timberwolves,2.24,8,2.95,2.92,1.01,1.6,1.37,1.54,-5.5
2017-11-05,2017-18,Oklahoma City Thunder @ Portland Trail Blazers,Oklahoma City Thunder,Portland Trail Blazers,1.71,50,2.35,1.75,1.01,2.4,1.68,2.32,2.5
2017-11-05,2017-18,Memphis Grizzlies @ Los Angeles Lakers,Memphis Grizzlies,Los Angeles Lakers,1.51,50,1.99,1.75,1.01,2.62,1.08,2.26,2.5
2017-11-06,2017-18,Boston Celtics @ Atlanta Hawks,Boston Celtics,Atlanta Hawks,1.05,2,1.33,1.31,1.9,12,4.36,4.2,8
2017-11-06,2017-18,Brooklyn Nets @ Phoenix Suns,Brooklyn Nets,Phoenix Suns,1.02,2.24,1.68,1.95,1.8,55,2.24,2.04,-1
2017-11-06,2017-18,Miami Heat @ Golden State Warriors,Miami Heat,Golden State Warriors,7.6,100,13.29,12,1.01,1.16,1.08,1.09,-14.5
2017-11-07,2017-18,Milwaukee Bucks @ Cleveland Cavaliers,Milwaukee Bucks,Cleveland Cavaliers,2.58,5.9,2.97,2.98,1.04,1.75,1.5,1.51,-4.5
2017-11-07,2017-18,New Orleans Pelicans @ Indiana Pacers,New Orleans Pelicans,Indiana Pacers,1.01,5.2,1.76,1.85,1.2,50,1.75,2.16,1.5
2017-11-07,2017-18,Dallas Mavericks @ Washington Wizards,Dallas Mavericks,Washington Wizards,1.02,6,2.08,5.6,1.2,15.5,1.28,1.22,-10
2017-11-07,2017-18,Chicago Bulls @ Toronto Raptors,Chicago Bulls,Toronto Raptors,4.9,10.5,6.65,6.8,1.01,1.26,1.13,1.16,-11
2017-11-07,2017-18,Charlotte Hornets @ New York Knicks,Charlotte Hornets,New York Knicks,1.16,3.6,1.87,1.83,1.12,10,2.79,2.2,2
2017-11-07,2017-18,Los Angeles Clippers @ San Antonio Spurs,Los Angeles Clippers,San Antonio Spurs,1.92,15.5,2.44,2.64,1.02,1.97,1.27,1.61,-3.5
2017-11-07,2017-18,Philadelphia 76ers @ Utah Jazz,Philadelphia 76ers,Utah Jazz,1.01,3.8,1.46,3.4,1.36,13.5,1.57,1.4,-6.5
2017-11-07,2017-18,Memphis Grizzlies @ Portland Trail Blazers,Memphis Grizzlies,Portland Trail Blazers,1.05,2.86,2.22,2.42,1.39,2.62,1.87,1.72,-3.5
2017-11-07,2017-18,Brooklyn Nets @ Denver Nuggets,Brooklyn Nets,Denver Nuggets,5.7,8.6,7.48,8,1.01,1.21,1.12,1.14,-11
2017-11-07,2017-18,Oklahoma City Thunder @ Sacramento Kings,Oklahoma City Thunder,Sacramento Kings,1.06,5,1.24,1.18,1.02,7,2.69,6.4,10
2017-11-08,2017-18,Indiana Pacers @ Detroit Pistons,Indiana Pacers,Detroit Pistons,2.22,7.2,3.32,3.4,1.02,2,1.23,1.44,-7
2017-11-08,2017-18,New York Knicks @ Orlando Magic,New York Knicks,Orlando Magic,2.8,7,4.07,4.7,1.01,1.55,1.32,1.28,-8.5
2017-11-08,2017-18,Los Angeles Lakers @ Boston Celtics,Los Angeles Lakers,Boston Celtics,3.5,110,5.53,3.75,1.03,1.41,1.3,1.35,-7.5
