game_date,season,match_up,away_team,home_team,away_min_p,away_max_p,away_weighted_avg_price,away_last_traded_price,home_min_p,home_max_p,home_weighted_avg_price,home_last_traded_price,home_line
2014-10-29,2014-15,Oklahoma City @ Portland,Oklahoma City Thunder,Portland Trail Blazers,2.32,1000,6.16,5,1.01,2.06,1.37,1.25,-8.5
2014-10-30,2014-15,Washington @ Orlando,Washington Wizards,Orlando Magic,1.04,1.72,1.34,1.53,2.6,9.6,4.12,2.84,3.5
2014-10-30,2014-15,Detroit @ Minnesota,Detroit Pistons,Minnesota Timberwolves,2.6,3.75,2.91,3.05,1.11,1.61,1.42,1.5,-4.5
2014-10-30,2014-15,New York @ Cleveland,New York Knicks,Cleveland Cavaliers,1.04,21,1.8,12.5,1.06,8.8,1.36,1.09,-11.5
2014-10-30,2014-15,Utah @ Dallas,Utah Jazz,Dallas Mavericks,6.6,8.8,7.12,7.2,1.01,1.17,1.15,1.16,-11.5
2014-10-30,2014-15,Oklahoma City @ LA Clippers,Oklahoma City Thunder,Los Angeles Clippers,2.76,100,5.97,10,1.03,1.57,1.13,1.12,-11.5
2014-10-31,2014-15,Memphis @ Indiana,Memphis Grizzlies,Indiana Pacers,1.01,3.3,1.58,1.44,1.49,5,2.62,3.3,7.5
2014-10-31,2014-15,Cleveland @ Chicago,Cleveland Cavaliers,Chicago Bulls,1.01,14.5,2.13,2.54,1.07,4.8,1.73,1.64,-4.5
2014-10-31,2014-15,Philadelphia @ Milwaukee,Philadelphia 76ers,Milwaukee Bucks,2.66,7.6,4.24,4.7,1.02,1.77,1.27,1.26,-9.5
2014-10-31,2014-15,San Antonio @ Phoenix,San Antonio Spurs,Phoenix Suns,1.21,3,1.58,1.96,1.15,5.7,2.97,2.06,1.5
2014-10-31,2014-15,LA Clippers @ LA Lakers,Los Angeles Clippers,Los Angeles Lakers,1.01,2.5,1.46,1.16,1.71,15,4,7.6,11.5
2014-10-31,2014-15,Portland @ Sacramento,Portland Trail Blazers,Sacramento Kings,1.45,3.65,1.58,1.55,1.02,3.25,2.52,2.8,4.5
2014-11-01,2014-15,Dallas @ New Orleans,Dallas Mavericks,New Orleans Pelicans,1.01,3.5,1.62,1.99,1.4,7.6,2.1,2,1.5
2014-11-01,2014-15,Memphis @ Charlotte,Memphis Grizzlies,Charlotte Hornets,1.23,3.5,2.44,2.34,1.4,5,2.58,1.74,-3.5
2014-11-01,2014-15,Toronto @ Orlando,Toronto Raptors,Orlando Magic,1.02,1.8,1.66,1.45,3.1,3.5,3.45,3.15,6.5
2014-11-01,2014-15,Miami @ Philadelphia,Miami Heat,Philadelphia 76ers,1.01,1.5,1.25,1.25,3.7,18,5.11,5.1,9.5
2014-11-01,2014-15,Milwaukee @ Washington,Milwaukee Bucks,Washington Wizards,4.8,5.4,5.23,5,1.01,1.25,1.24,1.25,-8.5
2014-11-01,2014-15,Indiana @ Atlanta,Indiana Pacers,Atlanta Hawks,6,10,6.53,6.2,1.01,1.21,1.16,1.19,-10.5
2014-11-01,2014-15,Brooklyn @ Detroit,Brooklyn Nets,Detroit Pistons,1.11,2.38,1.8,2.32,1.61,5,2.13,1.71,-3.5
2014-11-02,2014-15,Sacramento @ LA Clippers,Sacramento Kings,Los Angeles Clippers,1.02,10.5,1.89,5.6,1.06,6.2,1.3,1.21,-10.5
2014-11-02,2014-15,Toronto @ Miami,Toronto Raptors,Miami Heat,2.1,15,2.49,2.1,1.01,1.92,1.24,1.88,-2.5
2014-11-01,2014-15,Boston @ Houston,Boston Celtics,Houston Rockets,3.85,4.6,4.12,4,1.01,1.36,1.33,1.33,-8.5
2014-11-01,2014-15,Chicago @ Minnesota,Chicago Bulls,Minnesota Timberwolves,1.04,2,1.74,1.85,1.52,4.3,2.83,2.2,2.5
2014-11-01,2014-15,Denver @ Oklahoma City,Denver Nuggets,Oklahoma City Thunder,1.35,7.4,2.18,1.56,1.02,3.65,1.44,2.78,6.5
2014-11-01,2014-15,Phoenix @ Utah,Phoenix Suns,Utah Jazz,1.62,13.5,2.36,1.82,1.03,2.76,1.56,2.2,2.5
2014-11-01,2014-15,LA Lakers @ Golden State,Los Angeles Lakers,Golden State Warriors,3,100,10.85,12,1.01,1.38,1.09,1.09,-14.5
2014-11-02,2014-15,Charlotte @ New York,Charlotte Hornets,New York Knicks,1.6,4.5,2.2,2.46,1.01,2.4,1.61,1.67,-3.5
2014-11-02,2014-15,Golden State @ Portland,Golden State Warriors,Portland Trail Blazers,1.01,6.2,2.15,2.32,1.19,3,1.84,1.73,-3.5
2014-11-03,2014-15,Houston @ Philadelphia,Houston Rockets,Philadelphia 76ers,1.01,1.2,1.12,1.16,5.3,10,6.86,7.2,10.5
2014-11-03,2014-15,Oklahoma City @ Brooklyn,Oklahoma City Thunder,Brooklyn Nets,3.35,7.4,3.46,3.6,1.01,1.4,1.2,1.4,-7.5
2014-11-03,2014-15,New Orleans @ Memphis,New Orleans Pelicans,Memphis Grizzlies,2.54,4.1,2.61,2.56,1.01,1.64,1.19,1.64,-4.5
2014-11-03,2014-15,Boston @ Dallas,Boston Celtics,Dallas Mavericks,5.2,70,6.04,5.8,1.01,1.22,1.19,1.21,-9.5
2014-11-03,2014-15,Sacramento @ Denver,Sacramento Kings,Denver Nuggets,1.01,3.85,2.18,3.45,1.35,2.32,1.5,1.41,-6.5
2014-11-03,2014-15,Utah @ LA Clippers,Utah Jazz,Los Angeles Clippers,3.35,12,5.44,5.6,1.01,1.56,1.12,1.21,-9.5
2014-11-04,2014-15,Milwaukee @ Indiana,Milwaukee Bucks,Indiana Pacers,1.02,3,1.35,2.62,1.42,2.66,1.64,1.62,-4.5
2014-11-04,2014-15,Houston @ Miami,Houston Rockets,Miami Heat,1.01,3,1.95,2.28,1.31,12,2.03,1.77,-2.5
2014-11-04,2014-15,Washington @ New York,Washington Wizards,New York Knicks,1.02,3,1.9,1.89,1.75,11,2.19,2.14,-1.5
2014-11-04,2014-15,Oklahoma City @ Toronto,Oklahoma City Thunder,Toronto Raptors,3,8.2,6.67,7.6,1.01,1.5,1.14,1.14,-11.5
2014-11-04,2014-15,Orlando @ Chicago,Orlando Magic,Chicago Bulls,3.6,180,5.99,6.2,1.02,1.32,1.14,1.17,-11.5
2014-11-04,2014-15,Charlotte @ New Orleans,Charlotte Hornets,New Orleans Pelicans,2.38,4.8,2.62,2.66,1.18,1.65,1.56,1.62,-4.5
2014-11-04,2014-15,Cleveland @ Portland,Cleveland Cavaliers,Portland Trail Blazers,1.47,1000,2.05,1.76,1.01,2.74,1.43,2.28,2.5
2014-11-04,2014-15,Phoenix @ LA Lakers,Phoenix Suns,Los Angeles Lakers,1.07,1.45,1.3,1.44,2.6,10,3.74,3.2,6.5
2014-11-05,2014-15,Miami @ Charlotte,Miami Heat,Charlotte Hornets,1.99,15.5,2.15,2.1,1.02,2.18,1.39,1.91,-2.5
2014-11-05,2014-15,Orlando @ Philadelphia,Orlando Magic,Philadelphia 76ers,1.15,2.5,1.74,1.78,1.6,2.52,2.15,2.28,2.5
2014-11-05,2014-15,Toronto @ Boston,Toronto Raptors,Boston Celtics,1.11,4.1,2.11,2.18,1.15,2.16,1.75,1.83,-2.5
2014-11-05,2014-15,Minnesota @ Brooklyn,Minnesota Timberwolves,Brooklyn Nets,1.03,3.7,2.73,2.94,1.3,2.44,1.82,1.51,-5.5
2014-11-05,2014-15,New York @ Detroit,New York Knicks,Detroit Pistons,2.46,4.2,2.58,2.58,1.03,1.66,1.35,1.6,-3.5
2014-11-05,2014-15,Chicago @ Milwaukee,Chicago Bulls,Milwaukee Bucks,1.02,2.4,1.42,1.52,2.28,3.55,3.04,2.78,4.5
2014-11-05,2014-15,Indiana @ Washington,Indiana Pacers,Washington Wizards,2.68,11,4.26,6,1.11,1.56,1.23,1.21,-9.5
2014-11-05,2014-15,Atlanta @ San Antonio,Atlanta Hawks,San Antonio Spurs,4.1,13.5,5.01,4.8,1.05,1.4,1.18,1.26,-7.5
2014-11-05,2014-15,Memphis @ Phoenix,Memphis Grizzlies,Phoenix Suns,1.01,3.65,2.11,2.1,1.47,3,2.49,1.89,-1.5
2014-11-05,2014-15,Cleveland @ Utah,Cleveland Cavaliers,Utah Jazz,1.43,7.2,1.83,1.51,1.06,3.15,1.81,2.96,5.5
2014-11-05,2014-15,Denver @ Sacramento,Denver Nuggets,Sacramento Kings,2.28,9.2,4.67,2.52,1.02,1.75,1.19,1.64,-3.5
2014-11-05,2014-15,LA Clippers @ Golden State,Los Angeles Clippers,Golden State Warriors,2.22,110,3.58,2.84,1.01,1.6,1.13,1.53,-4.5
2014-11-06,2014-15,San Antonio @ Houston,San Antonio Spurs,Houston Rockets,2.4,1000,3.78,3.6,1.01,1.7,1.14,1.4,-6.5
2014-11-06,2014-15,Dallas @ Portland,Dallas Mavericks,Portland Trail Blazers,1.57,11.5,2.12,2.16,1.02,2.7,1.74,1.85,-2.5
2014-11-07,2014-15,Atlanta @ Charlotte,Atlanta Hawks,Charlotte Hornets,1.2,4,1.71,2.12,1.01,5.5,1.71,1.89,-1.5
2014-11-07,2014-15,Minnesota @ Orlando,Minnesota Timberwolves,Orlando Magic,1.1,1.86,1.58,1.63,1.07,4.4,2.2,2.6,2.5
2014-11-07,2014-15,Chicago @ Philadelphia,Chicago Bulls,Philadelphia 76ers,1.01,1.49,1.21,1.19,3.25,7,5.24,6.6,10.5
2014-11-07,2014-15,Indiana @ Boston,Indiana Pacers,Boston Celtics,2.1,11,3.31,3,1.08,2.02,1.5,1.48,-5.5
2014-11-07,2014-15,New York @ Brooklyn,New York Knicks,Brooklyn Nets,2.92,17.5,3.63,3.1,1.01,1.54,1.49,1.46,-5.5
2014-11-07,2014-15,Milwaukee @ Detroit,Milwaukee Bucks,Detroit Pistons,2.62,2.9,2.71,2.74,1.27,1.6,1.57,1.57,-4.5
2014-11-07,2014-15,Washington @ Toronto,Washington Wizards,Toronto Raptors,2.3,3.8,2.49,2.54,1.08,1.75,1.63,1.65,-4.5
2014-11-07,2014-15,Memphis @ Oklahoma City,Memphis Grizzlies,Oklahoma City Thunder,1.06,1.99,1.29,1.34,2.14,15,4.13,3.85,7.5
2014-11-07,2014-15,Sacramento @ Phoenix,Sacramento Kings,Phoenix Suns,1.15,10,2.6,2.78,1.05,2.56,1.36,1.54,-5.5
2014-11-07,2014-15,Dallas @ Utah,Dallas Mavericks,Utah Jazz,1.01,1.79,1.24,1.7,2.28,5,2.58,2.42,2.5
2014-11-07,2014-15,Cleveland @ Denver,Cleveland Cavaliers,Denver Nuggets,1.01,1.59,1.21,1.42,2.6,34,3.11,3.35,5.5
2014-11-08,2014-15,Portland @ LA Clippers,Portland Trail Blazers,Los Angeles Clippers,1.35,17.5,2.18,2.64,1.01,2.58,1.35,1.6,-4.5
2014-11-08,2014-15,Washington @ Indiana,Washington Wizards,Indiana Pacers,1.04,1.71,1.32,1.66,2.38,11,2.6,2.54,3.5
2014-11-08,2014-15,New York @ Atlanta,New York Knicks,Atlanta Hawks,1.25,26,2.37,3.45,1.24,3.9,1.94,1.4,-6.5
2014-11-08,2014-15,Minnesota @ Miami,Minnesota Timberwolves,Miami Heat,3.25,11,4.27,4.4,1.03,1.45,1.23,1.29,-7.5
2014-11-08,2014-15,Boston @ Chicago,Boston Celtics,Chicago Bulls,1.01,5.8,1.38,5.7,1.17,5,1.52,1.22,-9.5
2014-11-08,2014-15,Golden State @ Houston,Golden State Warriors,Houston Rockets,1.01,2.66,1.26,1.73,1.55,10.5,1.96,2.38,-1.5
2014-11-08,2014-15,Memphis @ Milwaukee,Memphis Grizzlies,Milwaukee Bucks,1.22,6.2,1.53,1.56,1.15,4.2,2.19,2.8,5.5
2014-11-09,2014-15,Orlando @ Brooklyn,Orlando Magic,Brooklyn Nets,2.7,5.2,4.41,5.2,1.02,1.66,1.25,1.22,-8.5
2014-11-09,2014-15,Utah @ Detroit,Utah Jazz,Detroit Pistons,1.1,3.5,1.95,2.66,1.17,3.45,1.48,1.6,-3.5
2014-11-08,2014-15,New Orleans @ San Antonio,New Orleans Pelicans,San Antonio Spurs,1.02,4.1,1.49,4.1,1.3,6.8,1.86,1.33,-7.5
2014-11-09,2014-15,Sacramento @ Oklahoma City,Sacramento Kings,Oklahoma City Thunder,1.65,9.6,2.23,1.8,1.01,2.3,1.5,2.28,1.5
2014-11-09,2014-15,Philadelphia @ Toronto,Philadelphia 76ers,Toronto Raptors,11,13.5,11.63,12,1.01,1.65,1.09,1.09,-13.5
2014-11-09,2014-15,Miami @ Dallas,Miami Heat,Dallas Mavericks,1.01,4.6,1.33,4.2,1.29,2.52,1.76,1.31,-7.5
2014-11-09,2014-15,Golden State @ Phoenix,Golden State Warriors,Phoenix Suns,1.28,3.05,2,2.24,1.02,4.4,1.43,1.78,1.5
2014-11-09,2014-15,Denver @ Portland,Denver Nuggets,Portland Trail Blazers,5.1,6.4,5.33,5.1,1.01,1.25,1.1,1.24,-9.5
2014-11-09,2014-15,Charlotte @ LA Lakers,Charlotte Hornets,Los Angeles Lakers,1.3,8,1.87,1.8,1.01,4.3,1.93,2.24,3.5
2014-11-10,2014-15,New Orleans @ Cleveland,New Orleans Pelicans,Cleveland Cavaliers,1.55,6.4,2.56,3.25,1.01,2.3,1.38,1.44,-6.5
2014-11-10,2014-15,Utah @ Indiana,Utah Jazz,Indiana Pacers,1.51,8.6,2.35,2.32,1.14,2.84,1.86,1.74,-2.5
2014-11-10,2014-15,Atlanta @ New York,Atlanta Hawks,New York Knicks,1.01,2.5,1.44,1.83,1.67,6.6,2.57,2.18,1.5
2014-11-10,2014-15,Detroit @ Chicago,Detroit Pistons,Chicago Bulls,5.3,26,6.23,6,1.01,1.24,1.14,1.21,-9.5
2014-11-10,2014-15,San Antonio @ LA Clippers,San Antonio Spurs,Los Angeles Clippers,1.01,4,2.06,2.2,1.19,8,1.66,1.84,-2.5
2014-11-11,2014-15,Orlando @ Toronto,Orlando Magic,Toronto Raptors,1.33,7.8,2.86,7.8,1.01,4,1.46,1.14,-10.5
2014-11-11,2014-15,LA Lakers @ Memphis,Los Angeles Lakers,Memphis Grizzlies,4.3,8.8,6.28,6.4,1.01,1.27,1.18,1.18,-10.5
2014-11-11,2014-15,Oklahoma City @ Milwaukee,Oklahoma City Thunder,Milwaukee Bucks,1.6,2.7,1.93,2.24,1.01,2.84,1.35,1.81,-2.5
2014-11-11,2014-15,Sacramento @ Dallas,Sacramento Kings,Dallas Mavericks,1.21,26,2.89,4.2,1.01,6,1.68,1.32,-6.5
2014-11-11,2014-15,Charlotte @ Portland,Charlotte Hornets,Portland Trail Blazers,1.1,4.3,1.66,3.55,1.01,7.6,1.89,1.38,-7.5
2014-11-11,2014-15,San Antonio @ Golden State,San Antonio Spurs,Golden State Warriors,1.14,4.9,2.64,4.1,1.26,6.8,1.52,1.32,-8.5
2014-11-12,2014-15,Detroit @ Washington,Detroit Pistons,Washington Wizards,1.76,3.5,2.61,3.5,1.01,2.3,1.57,1.41,-6.5
2014-11-12,2014-15,Utah @ Atlanta,Utah Jazz,Atlanta Hawks,1.4,3.95,2.97,3.8,1.09,2.1,1.49,1.38,-7.5
2014-11-12,2014-15,Oklahoma City @ Boston,Oklahoma City Thunder,Boston Celtics,1.01,11.5,3.22,3.75,1.12,4,1.83,1.35,-3.5
2014-11-12,2014-15,Indiana @ Miami,Indiana Pacers,Miami Heat,1.07,7.4,1.78,4.8,1.15,13.5,1.49,1.26,-8.5
2014-11-12,2014-15,Orlando @ New York,Orlando Magic,New York Knicks,1.07,3.6,2,3.55,1.39,2.84,1.42,1.39,-6.5
2014-11-12,2014-15,LA Lakers @ New Orleans,Los Angeles Lakers,New Orleans Pelicans,3.5,7,6.27,6.4,1.01,1.5,1.16,1.17,-10.5
2014-11-12,2014-15,Portland @ Denver,Portland Trail Blazers,Denver Nuggets,1.01,2.36,2.01,2.26,1.51,20,2.28,1.77,2.5
2014-11-12,2014-15,Brooklyn @ Phoenix,Brooklyn Nets,Phoenix Suns,1.26,3.45,1.87,2.72,1.01,4.7,2.25,1.59,-5.5
2014-11-12,2014-15,Houston @ Minnesota,Houston Rockets,Minnesota Timberwolves,1.01,1.42,1.04,1.38,3.2,160,3.53,3.55,6.5
2014-11-13,2014-15,Sacramento @ Memphis,Sacramento Kings,Memphis Grizzlies,1.01,3.6,1.9,3.15,1.04,25,2.18,1.46,-6.5
2014-11-13,2014-15,Chicago @ Toronto,Chicago Bulls,Toronto Raptors,1.01,3.4,1.41,2.2,1.37,10,1.72,1.84,-2.5
2014-11-13,2014-15,Philadelphia @ Dallas,Philadelphia 76ers,Dallas Mavericks,10,160,13.75,12.5,1.01,1.14,1.09,1.09,-13.5
2014-11-13,2014-15,Brooklyn @ Golden State,Brooklyn Nets,Golden State Warriors,3.6,21,5.65,5.8,1.01,1.43,1.15,1.21,-10.5
2014-11-14,2014-15,Denver @ Indiana,Denver Nuggets,Indiana Pacers,1.02,2.7,1.68,2.24,1.48,10.5,1.85,1.77,-3.5
2014-11-14,2014-15,Milwaukee @ Orlando,Milwaukee Bucks,Orlando Magic,1.52,15,2.14,2.28,1.01,2.66,1.35,1.77,-3.5
2014-11-14,2014-15,Miami @ Atlanta,Miami Heat,Atlanta Hawks,2.18,21,2.96,2.7,1.02,1.77,1.29,1.56,-4.5
2014-11-14,2014-15,Cleveland @ Boston,Cleveland Cavaliers,Boston Celtics,1.01,12.5,1.95,1.44,1.04,4.4,1.47,3.2,5.5
2014-11-14,2014-15,Utah @ New York,Utah Jazz,New York Knicks,1.13,2.74,2.18,2.56,1.1,4.6,1.84,1.63,-4.5
2014-11-14,2014-15,Philadelphia @ Houston,Philadelphia 76ers,Houston Rockets,1.27,27,4.71,22,1.03,1.76,1.1,1.04,-17.5
2014-11-14,2014-15,Minnesota @ New Orleans,Minnesota Timberwolves,New Orleans Pelicans,3.75,5.4,4.87,4.4,1.05,1.35,1.28,1.3,-7.5
2014-11-14,2014-15,Detroit @ Oklahoma City,Detroit Pistons,Oklahoma City Thunder,1.09,3.75,2.25,2.44,1.38,2.58,1.69,1.74,-3.5
2014-11-14,2014-15,Charlotte @ Phoenix,Charlotte Hornets,Phoenix Suns,1.01,3.9,1.88,3.55,1.11,7.2,1.85,1.39,-7.5
2014-11-14,2014-15,San Antonio @ LA Lakers,San Antonio Spurs,Los Angeles Lakers,1.02,1.34,1.22,1.25,3.8,10.5,4.38,5,8.5
2014-11-15,2014-15,Orlando @ Washington,Orlando Magic,Washington Wizards,4.7,13.5,6.05,5.2,1.01,1.31,1.11,1.24,-8.5
2014-11-15,2014-15,Atlanta @ Cleveland,Atlanta Hawks,Cleveland Cavaliers,3.4,110,7.94,3.55,1.02,1.39,1.25,1.38,-6.5
2014-11-15,2014-15,Utah @ Toronto,Utah Jazz,Toronto Raptors,3.4,7.6,6.45,7.2,1.01,1.43,1.23,1.15,-10.5
2014-11-15,2014-15,Indiana @ Chicago,Indiana Pacers,Chicago Bulls,1.01,5.7,1.47,5.3,1.21,17.5,1.62,1.22,-9.5
2014-11-15,2014-15,Detroit @ Memphis,Detroit Pistons,Memphis Grizzlies,4.7,17.5,5.57,5.3,1.01,1.39,1.16,1.23,-9.5
2014-11-15,2014-15,Minnesota @ Dallas,Minnesota Timberwolves,Dallas Mavericks,5.7,8.6,8.13,8.2,1.1,1.15,1.13,1.12,-11.5
2014-11-15,2014-15,Brooklyn @ Portland,Brooklyn Nets,Portland Trail Blazers,2.26,1000,2.85,2.3,1.04,1.98,1.48,1.76,-3.5
2014-11-15,2014-15,San Antonio @ Sacramento,San Antonio Spurs,Sacramento Kings,1.5,8.4,2.26,1.86,1.02,2.26,1.79,2.16,2.5
2014-11-15,2014-15,Charlotte @ Golden State,Charlotte Hornets,Golden State Warriors,5.2,26,6.56,6.8,1.01,1.22,1.2,1.19,-10.5
2014-11-15,2014-15,Phoenix @ LA Clippers,Phoenix Suns,Los Angeles Clippers,3.25,100,5.32,3.8,1.01,1.42,1.17,1.35,-6.5
2014-11-16,2014-15,Denver @ New York,Denver Nuggets,New York Knicks,1.89,3.1,2.62,2.14,1.02,2.5,1.27,1.84,-1.5
2014-11-16,2014-15,Milwaukee @ Miami,Milwaukee Bucks,Miami Heat,1.01,5.5,1.65,2.94,1.17,55,1.45,1.5,-4.5
2014-11-16,2014-15,Houston @ Oklahoma City,Houston Rockets,Oklahoma City Thunder,1.01,1.84,1.39,1.51,2.14,150,3.47,2.96,5.5
2014-11-16,2014-15,Golden State @ LA Lakers,Golden State Warriors,Los Angeles Lakers,1.02,1.33,1.15,1.27,4.1,110,11.5,4.7,8.5
2014-11-17,2014-15,Dallas @ Charlotte,Dallas Mavericks,Charlotte Hornets,1.01,1.74,1.44,1.57,2.4,1000,4.3,2.74,4.5
2014-11-17,2014-15,Denver @ Cleveland,Denver Nuggets,Cleveland Cavaliers,1.02,10.5,2.16,8.4,1.11,11.5,1.73,1.14,-11.5
2014-11-17,2014-15,Phoenix @ Boston,Phoenix Suns,Boston Celtics,1.01,2.4,1.68,1.85,2.06,4.4,2.76,2.16,1.5
2014-11-17,2014-15,Miami @ Brooklyn,Miami Heat,Brooklyn Nets,1.01,4.3,2.27,4.2,1.21,3.85,2.03,1.31,-6.5
2014-11-17,2014-15,Orlando @ Detroit,Orlando Magic,Detroit Pistons,1.01,3.4,2,2.76,1.38,5.2,2.81,1.59,-4.5
2014-11-17,2014-15,Houston @ Memphis,Houston Rockets,Memphis Grizzlies,2.42,4.5,2.97,2.72,1.01,1.7,1.44,1.58,-4.5
2014-11-17,2014-15,Philadelphia @ San Antonio,Philadelphia 76ers,San Antonio Spurs,16,29,23.91,28,1.03,1.09,1.05,1.04,-15.5
2014-11-17,2014-15,New Orleans @ Portland,New Orleans Pelicans,Portland Trail Blazers,1.06,100,1.62,2.48,1.04,17.5,2.51,1.69,-3.5
2014-11-17,2014-15,Chicago @ LA Clippers,Chicago Bulls,Los Angeles Clippers,1.04,5.5,1.88,3.35,1.12,11,1.58,1.38,-5.5
2014-11-18,2014-15,LA Lakers @ Atlanta,Los Angeles Lakers,Atlanta Hawks,1.01,5.9,2.44,4.8,1.2,21,1.36,1.25,-9.5
2014-11-18,2014-15,New York @ Milwaukee,New York Knicks,Milwaukee Bucks,2,55,3.02,2.12,1.02,1.9,1.44,1.9,-1.5
2014-11-18,2014-15,Oklahoma City @ Utah,Oklahoma City Thunder,Utah Jazz,1.2,15,2.6,2.38,1.01,5.5,1.88,1.72,-3.5
2014-11-18,2014-15,New Orleans @ Sacramento,New Orleans Pelicans,Sacramento Kings,1.01,6,1.31,2.44,1.21,12,2.37,1.68,-3.5
2014-11-19,2014-15,San Antonio @ Cleveland,San Antonio Spurs,Cleveland Cavaliers,1.14,3.2,1.73,2.12,1.43,8,1.87,1.89,-1.5
2014-11-19,2014-15,Charlotte @ Indiana,Charlotte Hornets,Indiana Pacers,1.35,2.5,1.64,2.22,1.36,2.88,2.18,1.81,-2.5
2014-11-19,2014-15,LA Clippers @ Orlando,Los Angeles Clippers,Orlando Magic,1.03,1.57,1.45,1.5,2.74,3,2.86,2.98,4.5
2014-11-19,2014-15,Boston @ Philadelphia,Boston Celtics,Philadelphia 76ers,1.1,1.86,1.51,1.42,2.78,3.35,3.15,3.3,5.5
2014-11-19,2014-15,Dallas @ Washington,Dallas Mavericks,Washington Wizards,1.01,2.2,1.73,1.72,1.68,4,2.96,2.34,2.5
2014-11-19,2014-15,Milwaukee @ Brooklyn,Milwaukee Bucks,Brooklyn Nets,1.01,5,1.82,3.4,1.09,1.83,1.32,1.41,-6.5
2014-11-19,2014-15,Phoenix @ Detroit,Phoenix Suns,Detroit Pistons,1.04,1.8,1.65,1.74,1.84,4.2,3.23,2.36,2.5
2014-11-19,2014-15,Memphis @ Toronto,Memphis Grizzlies,Toronto Raptors,1.5,3.3,2.68,3.25,1.01,3,2.04,1.45,-4.5
2014-11-19,2014-15,New York @ Minnesota,New York Knicks,Minnesota Timberwolves,1.99,2.26,2.05,2.04,1.03,2,1.73,1.96,-1.5
2014-11-19,2014-15,Oklahoma City @ Denver,Oklahoma City Thunder,Denver Nuggets,3.65,21,4.47,3.8,1.01,1.55,1.16,1.35,-7.5
2014-11-19,2014-15,LA Lakers @ Houston,Los Angeles Lakers,Houston Rockets,1.01,15,3.49,6.6,1.08,1000,1.3,1.15,-11.5
2014-11-20,2014-15,LA Clippers @ Miami,Los Angeles Clippers,Miami Heat,1.01,1.76,1.39,1.61,2.12,26,2.7,2.62,3.5
2014-11-20,2014-15,Chicago @ Sacramento,Chicago Bulls,Sacramento Kings,1.23,11,2.68,2.32,1.01,2.4,1.33,1.75,-3.5
2014-11-21,2014-15,Orlando @ Charlotte,Orlando Magic,Charlotte Hornets,1.06,7.2,2.98,2.6,1.17,2.5,1.67,1.63,-4.5
2014-11-21,2014-15,Phoenix @ Philadelphia,Phoenix Suns,Philadelphia 76ers,1.01,1.5,1.22,1.26,3.35,5.8,3.94,4.9,8.5
2014-11-21,2014-15,Detroit @ Atlanta,Detroit Pistons,Atlanta Hawks,3,16,3.42,3.35,1.03,1.48,1.23,1.44,-6.5
2014-11-21,2014-15,Milwaukee @ Toronto,Milwaukee Bucks,Toronto Raptors,4.6,5.4,4.77,4.7,1.01,1.27,1.21,1.26,-8.5
2014-11-21,2014-15,Boston @ Memphis,Boston Celtics,Memphis Grizzlies,3.25,15,5.14,3.4,1.02,1.66,1.19,1.42,-6.5
